dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
synthetic_normal,normal,100,100,r0.3,7.624480824862547,1,0.09246611595153809,0.0005769729614257812,4.03125,0.0,9.97848367067719e-06,2.2072417569963228e-05
synthetic_normal,normal,100,100,r0.3,6.676216540629269,2,0.0961160659790039,0.0005838871002197266,3.796875,0.0,7.290772230000939e-06,1.7168202244991e-05
synthetic_normal,normal,1000,1000,0.1,0.1,0,0.004252910614013672,0.002415180206298828,0.328125,0.0,2.3321155523791613e-07,2.517928107954815e-07
synthetic_normal,normal,1000,1000,0.1,0.1,1,0.004212856292724609,0.0020389556884765625,0.984375,0.0,4.833743847205387e-07,4.947369868837868e-07
synthetic_normal,normal,1000,1000,0.1,0.1,2,0.004141092300415039,0.002026796340942383,0.03125,0.0,1.0893017812749171e-07,1.1924341554648147e-07
synthetic_normal,normal,1000,1000,0.3,0.3,0,0.005262136459350586,0.0022258758544921875,2.078125,0.0,1.1991124944537093e-07,1.2306682212855564e-07
synthetic_normal,normal,1000,1000,0.3,0.3,1,0.005829811096191406,0.0024552345275878906,0.625,0.0,1.2384485363209689e-07,1.3284507578149105e-07
synthetic_normal,normal,1000,1000,0.3,0.3,2,0.005747079849243164,0.0024042129516601562,0.09375,0.0,5.218128046481374e-08,5.6335794968089417e-08
synthetic_normal,normal,1000,1000,0.5,0.5,0,0.007172107696533203,0.0027751922607421875,3.140625,0.0,1.2078222914529578e-07,1.2518682895451243e-07
synthetic_normal,normal,1000,1000,0.5,0.5,1,0.006716012954711914,0.002566814422607422,3.71875,0.0,7.107146120435609e-08,8.131992765025289e-08
synthetic_normal,normal,1000,1000,0.5,0.5,2,0.0066318511962890625,0.0025818347930908203,0.0625,0.0,7.950021865738014e-08,8.240267368558904e-08
synthetic_normal,normal,1000,1000,r0.1,3.350637055642399,0,0.022732973098754883,0.0031249523162841797,11.1875,0.0,3.027500472594712e-07,5.063817600391639e-07
synthetic_normal,normal,1000,1000,r0.1,3.5469994153618973,1,0.020756006240844727,0.0030269622802734375,0.609375,0.0,2.5227944834478486e-07,4.345976773978797e-07
synthetic_normal,normal,1000,1000,r0.1,3.1600740742621554,2,0.020518064498901367,0.002991199493408203,0.015625,0.015625,2.8937159357583577e-07,4.876457088818478e-07
synthetic_normal,normal,1000,1000,r0.3,10.051911166927196,0,0.18273687362670898,0.0030732154846191406,8.984375,0.0,1.3216226676972796e-08,3.101790119151937e-07
synthetic_normal,normal,1000,1000,r0.3,10.64099824608569,1,0.14047789573669434,0.0030510425567626953,13.125,0.0,3.6516751206343875e-08,3.168699892115696e-07
synthetic_normal,normal,1000,1000,r0.3,9.480222222786466,2,0.13810515403747559,0.003099203109741211,2.703125,0.0,2.705086472075196e-09,2.8213818556523296e-07
synthetic_normal,normal,10000,10000,0.1,0.1,0,0.012479782104492188,0.018476009368896484,0.5,0.015625,2.075801427000417e-08,2.130327945909327e-08
synthetic_normal,normal,10000,10000,0.1,0.1,1,0.011633157730102539,0.018384933471679688,5.484375,0.0,1.2159607237434083e-08,1.2405132604598754e-08
synthetic_normal,normal,10000,10000,0.1,0.1,2,0.0119171142578125,0.018375873565673828,5.1875,0.0,2.0097933735371394e-08,2.0247892464307128e-08
synthetic_normal,normal,10000,10000,0.3,0.3,0,0.020650148391723633,0.020708799362182617,16.109375,0.0,7.625355593532617e-09,7.788099999729898e-09
synthetic_normal,normal,10000,10000,0.3,0.3,1,0.019994258880615234,0.02054595947265625,-0.734375,0.0,6.483320828537945e-09,6.761463498929174e-09
synthetic_normal,normal,10000,10000,0.3,0.3,2,0.021569013595581055,0.02078104019165039,15.421875,0.0,5.160481401365529e-09,5.222514158760373e-09
synthetic_normal,normal,10000,10000,0.5,0.5,0,0.032794952392578125,0.02269601821899414,23.5,0.0,8.868806301220675e-09,9.032615067324113e-09
synthetic_normal,normal,10000,10000,0.5,0.5,1,0.03139495849609375,0.022394180297851562,1.171875,0.0,7.527473388470334e-09,7.735756607434887e-09
synthetic_normal,normal,10000,10000,0.5,0.5,2,0.030740976333618164,0.023238182067871094,23.921875,0.0,4.804259119136383e-09,4.9001865170684475e-09
